# Segments csv created Sun Mar  5 10:54:31 2017,,
# num_ytids=22160, num_segs=22160, num_unique_labels=527
YTID,start_seconds,end_seconds
BL58uUoo7U0,60,70
BL6DESnl79Y,2,12
BLUr0EbKpRE,20,30
BLWA-v_ZW8g,90,100
BLfF6L301UY,30,40
BLnOPA7oMxY,370,380
BM0MSMJBCrA,30,40
BMZBh8w1beA,30,40
BMcKVcaBDFk,540,550
BMewJbyURIQ,30,40
BMizovbaUbc,180,190
BMqxW3bs0iU,30,40
BMxgDBoPv_0,0,10
BN63M3_lPCQ,170,180
BNJh10pkuAw,170,180
BNb8AV5xz20,24,34
BNxyMPVM3U8,22,32
BO4_rh2QfA0,30,40
BO99j_lS9Rc,340,350
BOJOxMrM1aM,2,12
BOOgP_e6-kQ,510,520
BObRXW-Ld7k,0,6
BObh9pDaqdU,430,440
BOcmUK8MUJw,30,40
BOesy8KQleA,9,19
BOjDttEtfGI,550,560
BOnjtEKArXk,30,40
BOoXaJfTsrQ,80,90
BPFA7RzzJdM,10,20
BPGZsM5gWO4,30,40
BPMejKpojCU,80,90
BPaSzwJo1Vw,30,40
BPdZbU64uPw,30,40
BQ1JuiTKfAQ,30,40
BQ1V_ImlYYE,90,100
BQDNTaaFO6g,7,17
BQOewFB5bw4,20,30
BQVFuSbSrgs,30,40
BQWPvKrN07c,10,20
BQWXKuFYuro,160,170
BQ_KrefFiTw,30,40
BQikVnHehaM,30,40
BRK2rXjsn_s,200,210
BRKKO44P6Oc,20,30
BRYojKzC-xY,30,40
BRje9BbrlgI,6,16
BS5Ou46incw,190,200
BSLriWJ7hn8,30,40
BSPjTGVP1I4,30,40
BSUH5i_RWW8,30,40
BSlMz-I51H8,30,40
BSxcEQgZsXk,60,70
BTDG8u-q1Gg,90,100
BTMWpYzpu5g,60,70
BTUjg01sc1M,20,30
BTViJiVyjlI,240,250
BTZiBsqBMWo,250,260
BTa9mc388f0,30,40
BTsga9GXN-s,10,20
BTxwsd0wOMg,70,80
BUDb8YieUgU,140,150
BUEgYD_M200,10,20
BUJOxuj4MXU,30,40
BUVijjtJlt0,30,40
BUWbWTe7QrU,30,40
BUX0-o30zgE,190,200
BUqwrA-FqmY,290,300
BV49gEN-0l0,60,70
BV9rj8Q99aI,30,40
BVYkJgfuDNs,80,90
BVch9SzTjZw,30,40
BVlh3igb-7g,0,10
BVonSUC3zIQ,20,30
BVt8RgNrwbQ,30,40
BVwe13xVidc,0,10
BW25L9uMX0Q,270,280
BWBFSXr7qFo,30,40
BWP4MGoC1SI,1,11
BWfsqYJSCAA,20,30
BWiuLxul3v4,20,30
BWsCxGWd4Is,0,10
BWu9Knb6Q2Q,0,10
BWyINC68xWg,10,20
BXadkmPoK_Q,140,150
BXcEsM8ykhE,30,40
BXfY7CSGd0Y,0,10
BXimTaaS4N4,26,36
BXv69uAoHk4,20,30
BXxx9yAholw,10,20
BXzfYZoN9oc,40,50
BXzr4xzd3-4,120,130
BY0UIqOdiJE,10,20
BY6Ycw90S7g,260,270
BYNisb8TQ9g,80,90
BYXVBTmoBpo,500,510
BYbIKQqGE2U,30,40
BYdB-oFZUZM,10,20
BYdBPbSYSvg,30,40
BYi0fAZtBls,30,40
BYk9vYAh-kM,30,40
BYnYTgeM6Go,30,40
BYpII-rSojM,20,30
BZ2uzpTWQto,30,40
BZ8srHfJ-aM,30,40
BZBo4-2ULMA,30,40
BZPczXuL4Bs,30,40
BZTSmF9zt_Q,30,40
BZXS6ZhiJ3Y,550,560
BZeO3DtN2To,29,39
BZn_6borMY4,30,40
BZtLVLGnILI,30,40
B_0BhgLHPNo,30,40
B_DkmRilXyU,30,40
B_Q0gSrL-PU,30,40
B_hJGfaCXq8,30,40
BaB9bAHskUU,260,270
BaKcwU1lt3c,30,40
BaQDCSs1boY,380,390
BaQE00jWU4E,30,40
Bap5P9buB0Y,30,40
Bar1jMJv_Rw,30,40
BbLkppp3QZc,30,40
Bbaz_T6BN3g,270,280
BbdRy286MOg,70,80
BbkwSomTh3g,20,30
Bbm-b0z_XpE,30,40
Bc62sOnGG3Q,5,15
Bc6AIHASWxI,30,40
BcAi6hPHr_I,30,40
BcOMQ6-b5Jo,100,110
BcVapmCbULQ,30,40
BcbsfR7L8FY,0,10
BcdeXloL8Ck,30,40
BceDXBeTS9k,140,150
BcqtfPsWp9w,30,40
Bcs-E6kVjqQ,200,210
Bcv0Cc6HY3E,20,30
Bd2F5bD0NzQ,40,50
Bd9TjPP31U0,130,140
BdKiPR3kdjo,30,40
BdQDuT6rJfU,10,20
BdhaR2QUGqY,60,70
Bdi9NEo8cDU,30,40
Bdkov4O7umk,170,180
Bdu2CGe1uyw,130,140
Be0z4cALwJo,20,30
Be8u83UbvDo,30,40
BeAPmtJjv84,80,90
BeFzozm_H5M,20,30
BeILNH0jSVg,90,100
BeSD9csKUMc,180,190
Bea_2ANKJ5o,0,10
Beg79kXQBRo,20,30
BehVa_93nwg,150,160
Bei0nxLx86c,50,60
BejkSBD0dPo,60,70
Bf0r1QRW8q4,4,14
Bf1ZcAKkeUc,30,40
BfBp-33aXDs,30,40
BfUoopDpmmY,30,40
Bfi4uylYUFo,100,110
BgH3PEVaD_0,30,40
BgTB_xt11bA,30,40
BgUWb7ArWSM,30,40
BgYlu44UIeM,130,140
Bgcvw5VEabw,130,140
Bh2dm_FYKpE,30,40
Bh4oxwlwQMY,86.1,96.1
Bh7cR2Tqc4g,20,30
BhJa0kTUdGY,50,60
BhYaXU1MVcQ,10,20
Bh_TUphLoZ0,590,600
BhkX37Oj6CI,60,70
BhmoxAi9l84,30,40
BiBk_JCPmI8,60,70
BiIRK96m0Ho,30,40
BiMI6fs8S6w,250,260
BiPwCMlghhQ,120,130
BiTHp8Ac7Gg,30,40
BibLeh4majE,10,20
BicuOQEwE2E,20,30
BiqPn3d_dKM,150,160
Bj7_pVIHsnE,30,40
Bj8ORprzR6Y,6,16
Bj9KEmLWRek,30,40
BjBO3Zxw5cc,130,140
BjKEzvmaQAA,100,110
BjKTGhSeGyE,30,40
BjWf0keANT8,21,31
BjWrd0Z8rkw,30,40
BjaFlBPF4ZM,3,13
BjeQlVr9KnM,90,100
BjtvlMU6ZQo,30,40
Bjw3c23Hozs,30,40
BkL4Il1Vmtc,50,60
BkObUW1WDhE,170,180
BkSCfcTBMRY,230,240
BkiVd188Cqs,0,10
BkjvDGA8_94,60,70
Bkq1PAyGuZY,8,18
Bl4VJ3ZJ4jY,30,40
BlKWixPC-xw,30,40
BlPpxmAGRHw,0,2
BlfvcQ3gqFg,90,100
BliaKzLQ8ts,20,30
BljxyYDZ_ZY,30,40
Bm2nWL4QaK4,0,5
BmEOuiVhP9U,90,100
BmF0NaiBp0I,30,40
BmFBcMxFy7Q,110,120
BmH5NYySQyY,30,40
BmZW4hl7k6g,60,70
Bmia-ls4RQk,80,90
BmkqueB0Vrs,30,40
BnFJ87ZwU-A,170,180
BnMj7aNQglA,60,70
BnhNPNP64ik,30,40
BnovYnY1UpM,250,260
BoSHA6-rvxM,110,120
BoWZqMDslRg,240,250
BoeZQKVuwA4,30,40
BojCkFK3pNg,30,40
Bp8cbZQmIzQ,0,9
BpB7qp4bn-4,250,260
BpDu70Sa6qo,60,70
BpHTMVB9fBw,20,30
BpLUOKHl51E,0,10
Bpfz1iGvbEM,510,520
Bpq3_eIfVQc,30,40
Bpu4dXxMhOs,30,40
BqENDPYWYKo,90,100
BqFNRZ4Suxk,30,40
BqIZipifARo,80,90
BqMSWtqXvws,30,40
BqQxzzVkToc,30,40
BqUmykGH5iA,170,180
BqxTQshHqO4,30,40
BrCW3BA8TIQ,30,40
BrTZo_kyvtc,30,40
BrvjJPYROMc,30,40
Bs0hFfFJfQg,540,550
Bs6v2aPYtfI,130,140
BsRqBUiYkyY,20,30
BscoQHJrNm8,170,180
BshLXcYg6ck,340,350
BslDb2Uresk,10,20
Bt-h7IczpuM,40,50
Bt5H0VrPWBs,80,90
BtAhd1y-41o,30,40
BtN6AvD1FyA,150,160
BtSlTSO0Zd8,30,40
BtdzVnXZ0i4,30,40
BtkN3c-m4rE,30,40
Btm23PFGVU8,100,110
BtwvdgECX10,0,10
Bu1u9VQdT4M,30,40
BuLU4VDdQ58,30,40
BuNveW_MZKU,50,60
BubXcUKhWp4,20,30
BupCr-FQmhY,20,30
BurGML_ZqSA,100,110
Bv-4b3D-8mQ,50,60
BvFyTjlQ94c,30,40
BvrIrEnRKlI,90,100
BvrvcxN-s7k,260,270
Bvxvfq5GUI4,80,90
Bwy3Cs7vZT4,30,40
Bx2Dpr7sY1A,30,40
Bx3nzrmGXhw,11.1,21.1
BxbP6bPXnng,30,40
BxfBMFT1CHA,300,310
By8_wPVT4zg,190,200
ByF0pp-dVEo,150,160
ByJ0BXqeg1Q,30,40
ByKfUSm67K4,14,24
ByNnZshszLM,240,250
ByWV5XR1Hf8,420,430
ByZD9ujkkB4,50,60
ByyfqHXwOjo,40,50
Bz-TAUdigNg,0,4
Bz0dOmVS0KY,200,210
BzGyH-UH0q8,560,570
BzI6PnwP1EI,80,90
BzM0qok5Cns,30,40
BzQzsbns0wk,30,40
BzXMUYd-v9k,30,40
BztVrOphyc4,180,190
C-1i2GlbiIY,260,270
C-7ubPOCeJk,240,250
C-maOauMFZU,1,11
C07IwvRb7Ro,530,540
C08wtF9ePHk,440,450
C0AQyOVGvFM,100,110
C0C4BbUMkOY,30,40
C0HtFvZC5W8,80,90
C0YAnCOGvdk,260,270
C0dNM6u1Opg,0,10
C0eCERYt4bA,30,40
C1692IBSWaI,20,30
C1EjihFnp3o,30,40
C1O7V0jiiNw,290,300
C1SqNwR-SFA,450,460
C1Ua4UFsmzE,30,40
C1b8yTNmMbI,200,210
C223Ktqjrmw,30,40
C27eNiXJAHg,30,40
C2Ccv6reRU8,0,10
C2Kx6S0pU9g,40,50
C2gkVodtiCs,60,70
C2vUzqlexgQ,30,40
C36h7Ya2FBM,120,130
C3A9A0myM4A,320,330
C3Gr1FbaIQs,50,60
C3HqFyYZBGI,30,40
C3c7LnaN2AE,110,120
C3imr3BZLX0,20,30
C3msYakeZUE,60,70
C4-_w6N3plU,30,40
C45UcC1rag8,190,200
C4KXVhS4Uco,30,40
C4MIXvkfQ8I,30,40
C4MeKaeaPcU,30,40
C4XXm2vgpe8,30,40
C4amboojHTQ,110,120
C4gMM8aXagQ,30,40
C4l0CG4ojf4,20,30
C5N5XQ7l_e8,20,30
C5QxHyI1GBc,520,530
C5Zs-Lb2rIM,90,100
C5g9bxn3ZK8,160,170
C6-JxDWYJ-A,70,80
C6FBuP5P9Mo,40,50
C6OehfdLz00,30,40
C6a6CS95B40,560,570
C6blVQB_y_E,110,120
C6hw9F5BWMI,120,130
C6mBMAxT70c,12,22
C6oGZmDez18,10,20
C6ws4MxOH2Y,220,230
C72bv2YhZ6A,0,10
C7ipCdLK60M,80,90
C7xhZvkBmHo,30,40
C8DTVVQljYM,180,190
C8ObS1VYVI4,30,40
C8WCeSEj_kE,40,50
C91U_qUVqmk,0,10
C982MraCl9Q,0,9
C9BTCVxSHR8,30,40
C9DUlzT0X8Q,30,40
C9K93AUFuvk,0,10
C9Ot0lN_Sew,30,40
C9SbW7DnSho,50,60
C9_BUR8rGtE,30,40
C9e2k030QcY,30,40
C9kJOuxF4QU,14,24
C9qQ-2zeX0E,30,40
CA-ImQKosT0,190,200
CAbNGe1PWoY,130,140
CAgSzHkGzwQ,30,40
CB1eSoXpwfk,0,6
CB4c5mc0RkA,240,250
CB9pWYA1Wyk,40,50
CBX4Kl8ibRM,30,40
CBlxdQyB1OI,410,420
CCFYOw8keiI,100,110
CCGPTltL1xM,30,40
CCH75UCDwJY,30,40
CCHRD-G9sfA,90,100
CCHdI7-sRiA,30,40
CCbrgWAf8vQ,370,380
CCcpSFCqtiw,520,530
CCdCRvQzf_c,30,40
CCsspWP5M1A,40,50
CD7INyI79fM,170,180
CD_479dAS8A,90,100
CDbjqygOlhI,30,40
CDoALPqpFUo,110,120
CDoDCYP9MBc,30,40
CDrWo1vDbyE,410,420
CDwk_DbprX4,30,40
CE8hMDPAJBk,80,90
CEYm8gIZkqU,30,40
CE_mJV2PaOc,220,230
CEeRIEDm8dI,200,210
CEfOX4fYlsY,20,30
CEfpUeWuN2Q,180,190
CEmbZUIXmO0,130,140
CEo4XP3Mb3M,24,34
CEoD4q2RmT8,30,40
CF1Po5SbSQM,450,460
CFLiUsZvjqw,30,40
CFUB2_5zHzg,30,40
CFVEd9Wq9m0,30,40
CFgNAjfwmvw,6,16
CFib-0PA3DY,170,180
CFqGzYvwdX4,160,170
CFqHnp9pJxU,110,120
CGLPgBo2_Os,440,450
CGdtIhYdBPk,120,130
CGqeMWwwgYU,24,34
CH0-d1udXWY,50,60
CHBhh3ASk5Q,30,40
CHSeESjxHDs,30,40
CH_F-rBgN8M,40,50
CHjRmbWaOuU,80,90
CHo8wKj9J1w,30,40
CIfMy9PFlz0,260,270
CIiZFckAT5M,0,10
CJ0GlFahVck,30,40
CJ0kz4TA8eE,30,40
CJ6T6iGgQCI,30,40
CJ9FjsZRsME,140,150
CJY1jAEp3oQ,120,130
CJa63MLFt_U,30,40
CJd4vO8jkyE,70,80
CJkSwnfNQeA,30,40
CJkXDm0vIpU,100,110
CJpgzmZY084,20,30
CJzq6_VCG9U,500,510
CKEPPcaCjbw,60,70
CKO35LsM0XI,30,40
CKhCVFaGMF0,20,30
CKogmNGkGHE,180,190
CKx6chiGvf4,40,50
CL9m1ci5q6o,30,40
CLCJ7M3-bHU,20,30
CLKXmp93nlc,30,40
CLgzTSgUu5U,70,80
CM-zqUneSKQ,50,60
CM2rKZmcR0I,80,90
CM7jMnBXw2Y,20,30
CMBAs27Sn1w,40,50
CMRrjs0HJ44,330,340
CMlNjekrpmg,0,10
CMpfRTWVvWE,50,60
CMrLI300cAk,190,200
CMsVGRaDvHM,0,10
CNCie2yESE0,370,380
CNETKbKHhwc,0,5
CNOv30jkKSU,30,40
CNURVtAOhRE,30,40
CNXOI1AIjKo,30,40
CNXZhVIMgtE,0,10
CNkb_FSWIxE,30,40
CNrluRPfLP4,30,40
CO6xHhPUbr0,30,40
COCKTV6WlHk,30,40
CODED-olxjw,160,170
CONgGb-D4Iw,30,40
COUduwxlHCQ,190,200
COVGt6yeIcU,70,80
COe52lCaNPk,30,40
CPIuqFZoEfI,460,470
CPX6f-Awx-0,60,70
CPYmDhj5vRw,510,520
CP_Otoy4hhA,150,160
CQBDBBSHcwg,30,40
CQpEMIl3lVo,30,40
CR3HqozYwos,160,170
CR9euUjoE5M,170,180
CRCYiI6n5jE,20,30
CRHEuoCnI74,30,40
CRUd8kY3L70,10,20
CRUho-gpfoQ,10,20
CRlfJU17byA,30,40
CRmOXocqKRo,0,10
CRn0H9xiDmc,0,10
CRnZU1EPJKo,230,240
CRoNhfLufDA,30,40
CRpwWxdKWis,20,30
CSDTI9Hpn7k,30,40
CSFoZLAksRY,0,10
CSWnht9eAO8,300,310
CSaXbTIs8gk,60,70
CSfJWw9cM2s,100,110
CSfLyPhAxO4,310,320
CSfbHfwsIVE,20,30
CSzMTqkLHyg,60,70
CT1RIngdLQI,30,40
CT6AQ9fhe4s,80,90
CT6FTKRFAa0,470,480
CTBFPn_S5u0,30,40
CTCTUPUfNjw,30,40
CTXdsjN9yDs,160,170
CTdXw23Ksv8,10,20
CTgovaxEBsU,150,160
CU1euq2Zl5E,520,530
CU8_Bh04qQc,30,40
CUK5iAqPa8g,80,90
CUTr7xl7WCo,550,560
CUYyGU_I-S8,150,160
CU_jg52YOaE,160,170
CU_l9xDeKsg,40,50
CUw2l7PXCyY,10,20
CUyRFJn26OA,190,200
CVBCHb30GsM,30,40
CVTWnEdvCAY,3,13
CVbd86Xi1a0,30,40
CVcySsjK8Es,30,40
CVgLrsBPt4o,140,150
CVqn9_15cxU,30,40
CW2U8IGzuO4,220,230
CWjnvpL8N8k,60,70
CWvOZyY0CTg,110,120
CX0N1ZASnhc,10,20
CXFCW_AHFCk,30,40
CXrs-ULjE4E,17,27
CXv1Z7f4_iU,220,230
CY5AiZoXerU,40,50
CYDIWKmx6xw,380,390
CYFviVZrLbk,150,160
CYG7V1utLDg,7,17
CYR7OUgHoy8,470,480
CYRPez2qQcc,26,36
CYZZIkEw_jY,30,40
CYc-H8Wg-MQ,30,40
CYn0BPhowYs,50,60
CYuYfvQv4eo,30,40
CZ84mvZuIEg,70,80
CZ9d_gTXmUM,70,80
CZMWszd5SRk,160,170
CZZSQ6rd8h0,110,120
CZc9MZIxSSc,30,40
CZmXS2RoqQ8,15,25
CZmiS6QsfJU,220,230
CZmjSr9_TDM,30,40
CZyFrGVxeOg,210,220
CZysUOZ1B7M,50,60
C_Ff9n9UV3s,160,170
C_Jr3E35-mA,30,40
C_V09Wb82Wc,30,40
C_mHhn4eT10,30,40
C_mhKNY8zok,30,40
Ca3amArj99E,50,60
CaCjiFUL6Fg,170,180
CaJ7I3YAAPo,520,530
CaKQVPai0nY,500,510
CaM7y-OFy1I,50,60
Caey-sgITRI,30,40
CaiAjixpKiM,40,50
CanF614bJc8,330,340
Cap2DBCBwe8,30,40
CaxkP0O9_eg,100,110
Cb0aBG6aH0s,0,10
CbJwYw2vLIg,60,70
CbKb-fGi8mE,30,40
CbkU92Hs_EE,60,70
Cbs3oYxw2u0,30,40
CbzGQy37k-c,30,40
Cc-W1gbe--U,30,40
CcKeBkOVJIY,30,40
CcUoNeNvHOc,210,220
CcXfe1xEuhA,30,40
Cd1rJYW98oM,40,50
Cd7JefC6-Zw,230,240
CdNy_LwXmw0,160,170
CdWA-SNcYpM,160,170
Ce-Xok6SRPU,90,100
CeIiAEQTbhY,0,5
CeNquhcDSgc,190,200
CeW3NLlstf4,170,180
CeWRV2Z6N38,20,30
CeaWlENtRio,530,540
CelxGPZvoyw,240,250
CenOf_-3ZA8,220,230
Cf0nSdfdOmg,90,100
Cf7-8eZiFiQ,140,150
CfKe3SB6L4E,110,120
CfOK1O8fkOc,0,10
CgMtYzbXFG4,40,50
CgNKbp-L0Jk,0,10
CgTc_-A_Gzw,0,8
Cgcm8wfkrGk,0,7
CgsIv8K3WUo,20,30
Ch1v5QwWGMk,30,40
Ch5nAE76soo,250,260
ChAIfLwT6gU,80,90
ChCdYoDz7CY,500,510
Chgxg1R5kLQ,0,5
ChqJYrmQIN4,50,60
ChuWtkDQIn4,300,310
Ci5P7PUGPBE,30,40
CiH1YkbIq-o,140,150
CiJ4riLLlzQ,50,60
CiPzXJjPU0c,30,40
CiRAB4NDESc,30,40
CiU-JeJFwyc,50,60
Cilm0WNRdCo,5,15
CircEnRmONY,90,100
CjFeHnI-hd8,10,20
CjMNRR1qCA4,30,40
CjaX3aiDNWA,450,460
Cjem1GlpQ5w,10,20
CjvsP_c0NfU,260,270
CjzVs59SyQY,30,40
Ck-1kRnHqro,10,20
CkYgI1cyaTg,480,490
Ck_bvV8Aa-k,170,180
CknCLzcV1KU,1,11
CkvFO8-UmVo,30,40
Cl-pZtaY3Q0,20,30
Cl3gwhRuVs0,300,310
Cl64_nI7A14,120,130
ClLtvPgaFKM,30,40
Cm5c1_MjF48,160,170
Cm89PM3pc4w,330,340
CmTBVTlArrI,30,40
CmYWj2XFg3o,0,10
Cma2xvxfXlQ,370,380
Cma3MABaHsw,190,200
CmhOf7i4kVk,30,40
CnK7EH2iEe0,30,40
CnLzWqG3tEk,30,40
CnTMm-bzssM,310,320
CnYRUm0HPaI,120,130
CnYUEif7qF8,140,150
CnYWJp2bknU,50,60
CneVBi4y1Cw,30,40
CnnszUoFGcQ,0,10
CnrBnj6hEaM,50,60
CoKZ3cdGDBs,90,100
CoPqrU3ddrE,0,10
CoeQHqATUFE,5,15
Coq_grSFlNs,30,40
CosD0DxYzCk,30,40
Cp0UTM-IzjM,30,40
CpBPzmIPIQE,0,10
CpHRQ-f4UtA,140,150
CpPa8PsCjSY,0,10
CpQF96UpBMw,90,100
CphodUaGuuQ,30,40
CpnbQ3XlxM4,55,65
CpoX-mbf2sA,360,370
CpqnskKVwhE,10,20
Cpvskfe75FM,30,40
Cq9_hnJw5Rs,400,410
CqFBXaDXDkI,30,40
CqWsb_bPiqI,280,290
Cqfsp6kf3DQ,30,40
CqtknE729Lw,310,320
Cr2vdOCIEkc,290,300
Cr37YaJDgP4,30,40
Cr3T309kPV4,470,480
Cr8E6wkiOP4,30,40
CrFpUNhb8Eo,30,40
CrTEvoqtz1s,30,40
CrWiG7dvZIg,70,80
CretxKgW4Jk,30,40
CrkxrgTiVyk,30,40
Cs058bYKzzM,130,140
CsIrlh05yeY,30,40
CsJSiF6F5dU,260,270
CsL82QnlqlM,30,40
CsxWEdtk3LA,70,80
CsyrOGRxF0E,30,40
Ct4iyhslGRs,320,330
CtI5lZhQI88,30,40
Cu2yEJvMGWQ,30,40
Cu4k3cerF0w,110,120
Cu7uy6m4rw0,90,100
CuHz9e9JMSw,30,40
CuXKDSAsJHU,300,310
Cu_zqJWgALM,30,40
Cud9EQHjJlI,200,210
Cuk14vLOcmo,0,10
Cv3ioWgt7v8,320,330
Cv94R4JPywI,30,40
CvHu8TxyXXQ,30,40
CveHmdALp8U,30,40
CvtyMiEwoTs,0,10
CwImmV7q1MY,30,40
CwMiVU5kAIM,29,39
CwOooX2g7nk,430,440
Cwf2_jLSkSE,0,10
CwloYI0mpvs,30,40
CwmUMySSNQc,30,40
Cwt3ChZeJT0,30,40
Cwur_jvxMzY,360,370
Cx9QFH9OzuI,30,40
CxNgd-mdl1A,30,40
CxRRlAYZfvI,50,60
CxTFgimfNfA,30,40
CxgVq6eovRU,70,80
Cxg_hn2cLhc,30,40
CxmMmFS5Arw,10,20
Cy3HWnwMLyI,20,30
Cy5OtQ28wcg,30,40
CyaQhHjAMKU,70,80
CybogaTGlV4,30,40
Cyf-15z4x3I,0,10
Cz2jIrFVHmw,30,40
Cz7jNYAys-8,40,50
CzHZNJEV-3o,50,60
CzVKYr7Q44I,280,290
CzXulSbFWPU,160,170
CzcA64yaZuA,0,10
Czce7Qreg0k,90,100
Czj2TFUL6sA,30,40
Czmb6tEwFE8,0,5
D--na00Jg5Q,40,50
D-DtghKWcs8,320,330
D-IfEp83CCs,170,180
D-PxXM2I5gY,0,10
D-Xguv4NKAo,60,70
D-c9nA6GyfA,10,20
D-ncgNqkSRU,220,230
D-xGN5uTZuE,30,40
D-xsptV1bVg,50,60
D0-wedP8APM,30,40
D010hCZAX14,30,40
D05sefx0n2U,10,20
D0IgjOdLEd0,60,70
D0M-XV6EkSs,0,2
D0MtSXYS1kY,120,130
D0jb5qpJFag,0,10
D14QMp6dz0U,2,12
D1FG_2cv9L8,0,10
D1cBJyZNkns,50,60
D1d6mD8vNlU,30,40
D1hgHUMsBQQ,20,30
D276yT0LMKw,26,36
D2VbLHbqvB8,30,40
D2_KIhSbmt0,40,50
D2rHn_pXeoQ,220,230
D3KuNU7Q9Wg,5,15
D3OVT0MetUQ,240,250
D3f5VIJYR7M,20,30
D3ht_xXl5S0,100,110
D3q_stCeCA8,30,40
D3yaxXHPG2g,0,10
D4D3ufzamfw,10,20
D4GVgBX1eYc,80,90
D4GhIt5THAI,0,7
D4mb1gehANU,20,30
D56L_oxA4r8,30,40
D5Cl9gew41g,30,40
D5bKWR8nr4Y,400,410
D5ebkJwpPrg,30,40
D5wgYrmB9tk,250,260
D644BWAUOXo,120,130
D6LoUxicWDU,30,40
D6iYxYBfIOg,590,600
D6thZbNv148,13,23
D6voC-8caaQ,0,10
D6xrH93lnoc,30,40
D7-J_A8zf2k,370,380
D7FY91p70mA,0,8
D7L09gHVrow,80,90
D7RPMA2sxA0,20,30
D7WIcFJ1Ye4,30,40
D7z2Q-hH25s,30,40
D813H2gMS6A,380,390
D8K-qmtf8Gc,30,40
D8UVrqlv0BM,370,380
D8tPjS55ujU,30,40
D8zK7PHIkgA,170,180
D90-BNaz_WA,30,40
D9893od03Sc,0,10
D99-noYPOUM,50,60
D9HNFEb9mX0,30,40
D9QwDtohImc,20,30
D9XwWCyBSOo,30,40
DA2SjSxiQeE,8,18
DA3fNvbZoBM,80,90
DACxW2-_UD0,50,60
DAFyYUqTOIc,270,280
DAU7ImBNu0g,50,60
DAX9uKYlDvw,120,130
DBGoQrJIBHI,30,40
DB_OQTdDpto,30,40
DBp853aSoHw,160,170
DBuNJS5Dqj8,80,90
DC0C-KO9EJk,100,110
DCBOS2UWKAA,30,40
DCYHk102Vmo,30,40
DCtGwbr2_yg,130,140
DD0Ry32NP5c,16,26
DDC_PBDsiSI,30,40
DD_y5WCr9CA,19,29
DDc7-oya1Qg,80,90
DDiPb9JNITM,30,40
DDvaqEQStCY,10,20
DDxHVy-Ipao,0,10
DEBKRavuTfM,10,20
DERkHxviHkg,270,280
DFELzJbp_ts,18,28
DFLDW-560HQ,30,40
DFPu83ggTlM,160,170
DFdYd-jsIsA,70,80
DFrhMfr0tAU,0,10
DG75NdcVMzU,30,40
DGON0D8E17Q,260,270
DGh8c6zhEyU,270,280
DGlP6oTqe5Y,30,40
DHHxfs_kQ1c,70,80
DHUBFtxya14,30,40
DHo1z0_ZUNA,30,40
DHrQJwiFgZM,30,40
DHsm756LKsA,50,60
DI5D-OIViEA,0,10
DIKFIlcXlB4,30,40
DITadeFq088,0,7
DIbc7G-q6Rg,30,40
DIc3zDgrbZg,50,60
DIfiHkUAgWc,9,19
DIie2jq3xBQ,30,40
DIyBFLCpYFk,20,30
DJF7cOpR_l0,150,160
DJIC_rEi7mo,120,130
DJMeLPxcxao,30,40
DJYDOnuLnf8,140,150
DJldj5kHTbo,30,40
DJuJhFRWBYE,30,40
DJzTKZw6ytg,0,10
DKFz6eMHLfI,30,40
DKa6ysRi2mw,110,120
DKgFX2hnBdo,30,40
DLDZrtwyY_Y,30,40
DLIBuXMYH9g,6,16
DLMRjbqrdRk,130,140
DLQKrdxysgc,230,240
DM9rqK0Xj44,30,40
DMMCiQB7-E4,30,40
DMaYYIZL8YE,0,10
DMgNDCvrP4I,130,140
DMp-ahv7T0w,60,70
DMwvY--3XD0,30,40
DMzOzYeanGI,50,60
DNEOfQXiBgw,30,40
DNiZ3Pu-KYc,440,450
DO1EixrtWvw,370,380
DOOUC0UPOKA,50,60
DOrVw4rtY8g,30,40
DOrsyJmzS0Q,30,40
DOtBB70Jgu4,60,70
DP0ZCe7cIa0,40,50
DPModTuJA_M,21,31
DPW5M1FYxu4,490,500
DPZzzJrgzqo,220,230
DPdDm7TS5ws,30,40
DPv42TS7EY8,3,13
DPxl8K8I7zw,180,190
DPzoYrz6Mi8,150,160
DQ-uU0ueEBA,11,21
DQIFH5ZIBhs,410,420
DQiKj51pxHk,240,250
DQlD2RgrqOA,30,40
DQrdOgRb-oA,10,20
DQsIqraI1zk,40,50
DQzg3cZeYSw,30,40
DR2X6ypIYnY,1,11
DR6axnjaBkQ,80,90
DRGpwij9No8,11,21
DRfjAfjPnIo,240,250
DRyxKRiig3k,0,10
DS13-KbbDCs,30,40
DS2qv8rglWA,250,260
DS5jaDwKk-Q,30,40
DSC1L39iGHw,30,40
DSI9gamPHmA,30,40
DSKtLnbDdY4,10,20
DSP-Iu56n5Y,27,37
DSa3YoTNoZA,0,10
DTXsmh43fzw,330,340
DTieJvYa-sA,19,29
DTnCrtCro44,30,40
DTs5xUIK_Tw,30,40
DTtm0QxR-Ew,30,40
DU3Vlaa8rU0,290,300
DU4im26D6ts,10,20
DUKD-JZ-Ols,70,80
DUsgjCMYyxQ,30,40
DUvF0NeTxPs,30,40
DV5mynb77JM,10,20
DV6HMoZhvG0,21,31
DVEuOBxAyFM,20,30
DVNhqn8z98Q,480,490
DVY5qqxHQyA,30,40
DVgGky_5TA0,20,30
DW3z-ByrfWY,380,390
DW7KmFeBnVc,240,250
DW7Qe-50X_A,250,260
